,M_Bio,M_Che,KO,KO_i,FBA_Bio,FBA_Che,Strain,FVA_Bio,FVA_Che,tgt,Che,Che_i
191,0.9219480950719315,0.0,['ACALD'],[28],0.9219480950505711,0.0,iJR,0.36877923802022844,18.026045087939075,40,EX_ac_e,288
192,0.9219480950719247,0.0,['HEX1'],[496],0.9219480950505711,0.0,iJR,0.2765844285151713,20.44526759225696,30,EX_ac_e,288
193,0.9059834153894792,0.30796780293497,['PGI'],[779],0.9219480950505711,0.0,iJR,0.2765844285151713,19.325922399434052,30,EX_ac_e,288
194,0.9082821458139984,0.2580036738561802,['PFK'],[888],0.9219480950505711,0.0,iJR,0.2765844285151713,20.485127997992308,30,EX_ac_e,288
195,0.9082821458139974,0.25800367385618034,['FBA'],[776],0.9219480950505711,0.0,iJR,0.2765844285151713,20.485127993132338,30,EX_ac_e,288
196,0.8445864993222695,1.6424624837729758,['TPI'],[1033],0.9219480950505711,0.0,iJR,0.2765844285151713,20.443258636011972,30,EX_ac_e,288
197,0.625012684519985,6.415016326887079,['GAPD'],[427],0.9219480950505711,0.0,iJR,0.2765844285151713,18.712213755672618,30,EX_ac_e,288
198,0.625012684519985,6.415016326887079,['PGK'],[781],0.9219480950505711,0.0,iJR,0.2765844285151713,18.712213755672618,30,EX_ac_e,288
199,0.745293294317762,3.800653191819121,['PGM'],[784],0.9219480950505711,0.0,iJR,0.2765844285151713,18.834617253773978,30,EX_ac_e,288
200,0.745293294317762,3.800653191819121,['ENO'],[260],0.9219480950505711,0.0,iJR,0.2765844285151713,18.834617253773978,30,EX_ac_e,288
201,0.9219480950719274,0.0,['PYK'],[852],0.9219480950505711,0.0,iJR,0.2765844285151713,20.50489643769593,30,EX_ac_e,288
202,0.9219480950719289,0.0,['LDH_D'],[620],0.9219480950505711,0.0,iJR,0.2765844285151713,20.50489643400115,30,EX_ac_e,288
203,0.921948095071933,0.0,['PFL'],[770],0.9219480950505711,0.0,iJR,0.2765844285151713,20.435200217536703,30,EX_ac_e,288
204,0.9189654937125947,0.02579541572638746,['PTAr'],[905],0.9219480950505711,0.0,iJR,0.2765844285151713,18.898646619660493,30,EX_ac_e,288
205,0.9189654937125947,0.02579541572638746,['ACKr'],[43],0.9219480950505711,0.0,iJR,0.2765844285151713,18.898646619660493,30,EX_ac_e,288
206,0.9014927680267776,0.3227808701035427,['G6PDH2r'],[393],0.9219480950505711,0.0,iJR,0.2765844285151713,20.504896437882373,30,EX_ac_e,288
207,0.9014927680267776,0.3227808701035427,['PGL'],[782],0.9219480950505711,0.0,iJR,0.2765844285151713,20.504896437882373,30,EX_ac_e,288
208,0.9014927680267827,0.32278087010354234,['GND'],[540],0.9219480950505711,0.0,iJR,0.2765844285151713,20.504896437853745,30,EX_ac_e,288
209,0.0,20.0,['RPI'],[1013],0.9219480950505711,0.0,iJR,-200.0,-200.0,30,EX_ac_e,288
210,0.9084959669900238,0.16991943279661118,['RPE'],[1002],0.9219480950505711,0.0,iJR,0.2765844285151713,15.99704777742217,30,EX_ac_e,288
211,0.9058250908641557,0.22821764249278137,['TKT1'],[1005],0.9219480950505711,0.0,iJR,0.2765844285151713,16.057370840916626,30,EX_ac_e,288
212,0.906132890079475,0.2214991941342052,['TALA'],[941],0.9219480950505711,0.0,iJR,0.2765844285151713,16.050400914991606,30,EX_ac_e,288
213,0.911182640128232,0.11127641540805727,['TKT2'],[1006],0.9219480950505711,0.0,iJR,0.2765844285151713,15.936724712485372,30,EX_ac_e,288
214,0.8458432199627773,0.06327103518370854,['FUM'],[358],0.9219480950505711,0.0,iJR,0.2765844285151713,20.082019872269374,30,EX_ac_e,288
215,0.9219480950719302,0.0,['FRD2'],[344],0.9219480950505711,0.0,iJR,0.2765844285151713,20.50489643973783,30,EX_ac_e,288
216,0.9104503188692024,0.2108772769704875,['SUCOAS'],[934],0.9219480950505711,0.0,iJR,0.2765844285151713,20.504896437014573,30,EX_ac_e,288
217,0.9061290519881277,0.3048023147857157,['AKGDH'],[129],0.9219480950505711,0.0,iJR,0.2765844285151713,20.504896434550734,30,EX_ac_e,288
218,0.0,20.000000000436557,['ICDHyr'],[562],0.9219480950505711,0.0,iJR,-200.0,-200.0,30,EX_ac_e,288
219,0.0,20.000000000194024,['CS'],[174],0.9219480950505711,0.0,iJR,-200.0,-200.0,30,EX_ac_e,288
220,0.8814605051330854,0.8409863228483005,['MDH'],[707],0.9219480950505711,0.0,iJR,0.2765844285151713,20.486773150507975,30,EX_ac_e,288
221,0.9219480950505694,0.0,['MDH2'],[710],0.9219480950505711,0.0,iJR,0.2765844285151713,20.504896436394993,30,EX_ac_e,288
222,0.9219480950505694,0.0,['MDH3'],[715],0.9219480950505711,0.0,iJR,0.2765844285151713,20.50489643693342,30,EX_ac_e,288
223,0.9219480950719315,0.0,['ACALD'],[28],0.9219480950505711,0.0,iJR,0.2765844285151713,20.50489644014986,30,EX_ac_e,288
224,0.9219480950719247,0.0,['HEX1'],[496],0.9219480950505711,0.0,iJR,0.18438961901011422,22.758328846849892,20,EX_ac_e,288
225,0.9059834153894792,0.30796780293497,['PGI'],[779],0.9219480950505711,0.0,iJR,0.18438961901011422,21.631567311336788,20,EX_ac_e,288
226,0.9082821458139984,0.2580036738561802,['PFK'],[888],0.9219480950505711,0.0,iJR,0.18438961901011422,22.87756145150035,20,EX_ac_e,288
227,0.9082821458139974,0.25800367385618034,['FBA'],[776],0.9219480950505711,0.0,iJR,0.18438961901011422,22.602834662846107,20,EX_ac_e,288
228,0.8445864993222695,1.6424624837729758,['TPI'],[1033],0.9219480950505711,0.0,iJR,0.18438961901011422,22.290907335424464,20,EX_ac_e,288
229,0.625012684519985,6.415016326887079,['GAPD'],[427],0.9219480950505711,0.0,iJR,0.18438961901011422,21.385223268789243,20,EX_ac_e,288
230,0.625012684519985,6.415016326887079,['PGK'],[781],0.9219480950505711,0.0,iJR,0.18438961901011422,21.385223268789243,20,EX_ac_e,288
231,0.745293294317762,3.800653191819121,['PGM'],[784],0.9219480950505711,0.0,iJR,0.18438961901011422,21.442125783866594,20,EX_ac_e,288
232,0.745293294317762,3.800653191819121,['ENO'],[260],0.9219480950505711,0.0,iJR,0.18438961901011422,21.442125783866594,20,EX_ac_e,288
233,0.9219480950719274,0.0,['PYK'],[852],0.9219480950505711,0.0,iJR,0.18438961901011422,22.877561444729665,20,EX_ac_e,288
234,0.9219480950719289,0.0,['LDH_D'],[620],0.9219480950505711,0.0,iJR,0.18438961901011422,22.87756144541637,20,EX_ac_e,288
235,0.921948095071933,0.0,['PFL'],[770],0.9219480950505711,0.0,iJR,0.18438961901011422,22.82578711426232,20,EX_ac_e,288
236,0.9189654937125947,0.02579541572638746,['PTAr'],[905],0.9219480950505711,0.0,iJR,0.18438961901011422,21.196431073585263,20,EX_ac_e,288
237,0.9189654937125947,0.02579541572638746,['ACKr'],[43],0.9219480950505711,0.0,iJR,0.18438961901011422,21.196431073585263,20,EX_ac_e,288
238,0.9014927680267776,0.3227808701035427,['G6PDH2r'],[393],0.9219480950505711,0.0,iJR,0.18438961901011422,22.877561445241376,20,EX_ac_e,288
239,0.9014927680267776,0.3227808701035427,['PGL'],[782],0.9219480950505711,0.0,iJR,0.18438961901011422,22.877561445241376,20,EX_ac_e,288
240,0.9014927680267827,0.32278087010354234,['GND'],[540],0.9219480950505711,0.0,iJR,0.18438961901011422,22.87756144790629,20,EX_ac_e,288
241,0.0,20.0,['RPI'],[1013],0.9219480950505711,0.0,iJR,-200.0,-200.0,20,EX_ac_e,288
242,0.9084959669900238,0.16991943279661118,['RPE'],[1002],0.9219480950505711,0.0,iJR,0.18438961901011422,17.331365182037736,20,EX_ac_e,288
243,0.9058250908641557,0.22821764249278137,['TKT1'],[1005],0.9219480950505711,0.0,iJR,0.18438961901011422,17.37158056185285,20,EX_ac_e,288
244,0.906132890079475,0.2214991941342052,['TALA'],[941],0.9219480950505711,0.0,iJR,0.18438961901011422,17.36693393955931,20,EX_ac_e,288
245,0.911182640128232,0.11127641540805727,['TKT2'],[1006],0.9219480950505711,0.0,iJR,0.18438961901011422,17.29114980622811,20,EX_ac_e,288
246,0.8458432199627773,0.06327103518370854,['FUM'],[358],0.9219480950505711,0.0,iJR,0.18438961901011422,22.60830126976451,20,EX_ac_e,288
247,0.9219480950719302,0.0,['FRD2'],[344],0.9219480950505711,0.0,iJR,0.18438961901011422,22.877561447453978,20,EX_ac_e,288
248,0.9104503188692024,0.2108772769704875,['SUCOAS'],[934],0.9219480950505711,0.0,iJR,0.18438961901011422,22.87756145049565,20,EX_ac_e,288
249,0.9061290519881277,0.3048023147857157,['AKGDH'],[129],0.9219480950505711,0.0,iJR,0.18438961901011422,22.87756144529544,20,EX_ac_e,288
250,0.0,20.000000000436557,['ICDHyr'],[562],0.9219480950505711,0.0,iJR,-200.0,-200.0,20,EX_ac_e,288
251,0.0,20.000000000194024,['CS'],[174],0.9219480950505711,0.0,iJR,-200.0,-200.0,20,EX_ac_e,288
252,0.8814605051330854,0.8409863228483005,['MDH'],[707],0.9219480950505711,0.0,iJR,0.18438961901011422,22.867205288350792,20,EX_ac_e,288
253,0.9219480950505694,0.0,['MDH2'],[710],0.9219480950505711,0.0,iJR,0.18438961901011422,22.87756145056022,20,EX_ac_e,288
254,0.9219480950505694,0.0,['MDH3'],[715],0.9219480950505711,0.0,iJR,0.18438961901011422,22.877561450549827,20,EX_ac_e,288
255,0.9219480950719315,0.0,['ACALD'],[28],0.9219480950505711,0.0,iJR,0.18438961901011422,22.877561451401846,20,EX_ac_e,288
256,0.9219480950719247,0.0,['HEX1'],[496],0.9219480950505711,0.0,iJR,0.09219480950505711,25.004983171997015,10,EX_ac_e,288
257,0.9059834153894792,0.30796780293497,['PGI'],[779],0.9219480950505711,0.0,iJR,0.09219480950505711,23.87853534525387,10,EX_ac_e,288
258,0.9082821458139984,0.2580036738561802,['PFK'],[888],0.9219480950505711,0.0,iJR,0.09219480950505711,25.185221822550123,10,EX_ac_e,288
259,0.9082821458139974,0.25800367385618034,['FBA'],[776],0.9219480950505711,0.0,iJR,0.09219480950505711,24.447723676596503,10,EX_ac_e,288
260,0.8445864993222695,1.6424624837729758,['TPI'],[1033],0.9219480950505711,0.0,iJR,0.09219480950505711,23.64546104496809,10,EX_ac_e,288
261,0.625012684519985,6.415016326887079,['GAPD'],[427],0.9219480950505711,0.0,iJR,0.09219480950505711,24.021196831246865,10,EX_ac_e,288
262,0.625012684519985,6.415016326887079,['PGK'],[781],0.9219480950505711,0.0,iJR,0.09219480950505711,24.021196831246865,10,EX_ac_e,288
263,0.745293294317762,3.800653191819121,['PGM'],[784],0.9219480950505711,0.0,iJR,0.09219480950505711,24.049647686049035,10,EX_ac_e,288
264,0.745293294317762,3.800653191819121,['ENO'],[260],0.9219480950505711,0.0,iJR,0.09219480950505711,24.049647686049035,10,EX_ac_e,288
265,0.9219480950719274,0.0,['PYK'],[852],0.9219480950505711,0.0,iJR,0.09219480950505711,25.185221830703426,10,EX_ac_e,288
266,0.9219480950719289,0.0,['LDH_D'],[620],0.9219480950505711,0.0,iJR,0.09219480950505711,25.18522182776817,10,EX_ac_e,288
267,0.921948095071933,0.0,['PFL'],[770],0.9219480950505711,0.0,iJR,0.09219480950505711,25.15933487355221,10,EX_ac_e,288
268,0.9189654937125947,0.02579541572638746,['PTAr'],[905],0.9219480950505711,0.0,iJR,0.09219480950505711,23.487632902327576,10,EX_ac_e,288
269,0.9189654937125947,0.02579541572638746,['ACKr'],[43],0.9219480950505711,0.0,iJR,0.09219480950505711,23.487632902327576,10,EX_ac_e,288
270,0.9014927680267776,0.3227808701035427,['G6PDH2r'],[393],0.9219480950505711,0.0,iJR,0.09219480950505711,25.18522182463841,10,EX_ac_e,288
271,0.9014927680267776,0.3227808701035427,['PGL'],[782],0.9219480950505711,0.0,iJR,0.09219480950505711,25.18522182463841,10,EX_ac_e,288
272,0.9014927680267827,0.32278087010354234,['GND'],[540],0.9219480950505711,0.0,iJR,0.09219480950505711,25.185221825804994,10,EX_ac_e,288
273,0.0,20.0,['RPI'],[1013],0.9219480950505711,0.0,iJR,-200.0,-200.0,10,EX_ac_e,288
274,0.9084959669900238,0.16991943279661118,['RPE'],[1002],0.9219480950505711,0.0,iJR,0.09219480950505711,18.665689968926596,10,EX_ac_e,288
275,0.9058250908641557,0.22821764249278137,['TKT1'],[1005],0.9219480950505711,0.0,iJR,0.09219480950505711,18.68579765552951,10,EX_ac_e,288
276,0.906132890079475,0.2214991941342052,['TALA'],[941],0.9219480950505711,0.0,iJR,0.09219480950505711,18.68347434754135,10,EX_ac_e,288
277,0.911182640128232,0.11127641540805727,['TKT2'],[1006],0.9219480950505711,0.0,iJR,0.09219480950505711,18.645582281711363,10,EX_ac_e,288
278,0.8458432199627773,0.06327103518370854,['FUM'],[358],0.9219480950505711,0.0,iJR,0.09219480950505711,25.05059559360316,10,EX_ac_e,288
279,0.9219480950719302,0.0,['FRD2'],[344],0.9219480950505711,0.0,iJR,0.09219480950505711,25.18522183070634,10,EX_ac_e,288
280,0.9104503188692024,0.2108772769704875,['SUCOAS'],[934],0.9219480950505711,0.0,iJR,0.09219480950505711,25.18522182462436,10,EX_ac_e,288
281,0.9061290519881277,0.3048023147857157,['AKGDH'],[129],0.9219480950505711,0.0,iJR,0.09219480950505711,25.185221829600778,10,EX_ac_e,288
282,0.0,20.000000000436557,['ICDHyr'],[562],0.9219480950505711,0.0,iJR,-200.0,-200.0,10,EX_ac_e,288
283,0.0,20.000000000194024,['CS'],[174],0.9219480950505711,0.0,iJR,-200.0,-200.0,10,EX_ac_e,288
284,0.8814605051330854,0.8409863228483005,['MDH'],[707],0.9219480950505711,0.0,iJR,0.09219480950505711,25.1800438948166,10,EX_ac_e,288
285,0.9219480950505694,0.0,['MDH2'],[710],0.9219480950505711,0.0,iJR,0.09219480950505711,25.185221824146097,10,EX_ac_e,288
286,0.9219480950505694,0.0,['MDH3'],[715],0.9219480950505711,0.0,iJR,0.09219480950505711,25.185221823124404,10,EX_ac_e,288
287,0.9219480950719315,0.0,['ACALD'],[28],0.9219480950505711,0.0,iJR,0.09219480950505711,25.18522182357095,10,EX_ac_e,288
288,0.8855712275987517,0.0,['GLCabcpp'],[1163],0.8855712275787295,0.0,iAF,0.7970141048208566,2.397671552025713,90,EX_succ_e,932
289,0.8626847018428178,0.0,['GLCptspp'],[1168],0.8855712275787295,0.0,iAF,0.7970141048208566,2.2158533702958114,90,EX_succ_e,932
290,0.885571227598745,0.0,['HEX1'],[1347],0.8855712275787295,0.0,iAF,0.7970141048208566,2.3976715519849776,90,EX_succ_e,932
291,0.8734600819364853,0.0,['PGI'],[1866],0.8855712275787295,0.0,iAF,0.7970141048208566,2.280462733237073,90,EX_succ_e,932
292,0.8715880313982898,0.0,['PFK'],[1880],0.8855712275787295,0.0,iAF,0.7970141048208566,2.2550875246384976,90,EX_succ_e,932
293,0.871588031431862,0.0,['FBA'],[1005],0.8855712275787295,0.0,iAF,0.7970141048208566,2.2550875246944173,90,EX_succ_e,932
294,0.8107261199392356,0.0,['TPI'],[2233],0.8855712275787295,0.0,iAF,0.7970141048208566,0.5740296165128953,90,EX_succ_e,932
295,0.6089244066228424,0.0,['GAPD'],[1156],0.8855712275787295,0.0,iAF,-200.0,-200.0,90,EX_succ_e,932
296,0.6089244066228424,0.0,['PGK'],[1867],0.8855712275787295,0.0,iAF,-200.0,-200.0,90,EX_succ_e,932
297,0.7120675937347283,0.0,['PGM'],[1873],0.8855712275787295,0.0,iAF,-200.0,-200.0,90,EX_succ_e,932
298,0.7120675937347573,0.0,['ENO'],[696],0.8855712275787295,0.0,iAF,-200.0,-200.0,90,EX_succ_e,932
299,0.885571227578999,0.0,['PYK'],[2116],0.8855712275787295,0.0,iAF,0.7970141048208566,2.3976715550525114,90,EX_succ_e,932
300,0.8855712275971463,0.0,['LDH_D'],[1466],0.8855712275787295,0.0,iAF,0.7970141048208566,2.3976715543540195,90,EX_succ_e,932
301,0.8855712275987406,0.0,['PFL'],[1886],0.8855712275787295,0.0,iAF,0.7970141048208566,2.3976715554017574,90,EX_succ_e,932
302,0.885571227599543,0.0,['ALCD2x'],[239],0.8855712275787295,0.0,iAF,0.7970141048208566,2.397671554237604,90,EX_succ_e,932
303,0.8773772758089516,0.0,['PTAr'],[2072],0.8855712275787295,0.0,iAF,0.7970141048208566,2.397671554936096,90,EX_succ_e,932
304,0.8773772758089516,0.0,['ACKr'],[89],0.8855712275787295,0.0,iAF,0.7970141048208566,2.397671554936096,90,EX_succ_e,932
305,0.8677202146499675,0.0,['G6PDH2r'],[1144],0.8855712275787295,0.0,iAF,0.7970141048208566,2.289819171768613,90,EX_succ_e,932
306,0.8677202146499675,0.0,['PGL'],[1868],0.8855712275787295,0.0,iAF,0.7970141048208566,2.289819171768613,90,EX_succ_e,932
307,0.8677202146698486,0.0,['GND'],[1252],0.8855712275787295,0.0,iAF,0.7970141048208566,2.2898191726999357,90,EX_succ_e,932
308,0.3127044622935711,0.0,['RPI'],[2105],0.8855712275787295,0.0,iAF,-200.0,-200.0,90,EX_succ_e,932
309,0.8714987971207687,0.0,['RPE'],[2104],0.8855712275787295,0.0,iAF,0.7970141048208566,2.3172830189969957,90,EX_succ_e,932
310,0.869673727726206,0.0,['TKT1'],[2208],0.8855712275787295,0.0,iAF,0.7970141048208566,2.3040476774331182,90,EX_succ_e,932
311,0.8696737277261988,0.0,['TALA'],[2240],0.8855712275787295,0.0,iAF,0.7970141048208566,2.3040476770838723,90,EX_succ_e,932
312,0.8733315426885316,0.0,['TKT2'],[2209],0.8855712275787295,0.0,iAF,0.7970141048208566,2.330518362990889,90,EX_succ_e,932
313,0.8176329424558337,0.8509228677538375,['FUM'],[1072],0.8855712275787295,0.0,iAF,0.7970141048208566,1.9885861783917775,90,EX_succ_e,932
314,0.8855712276788889,0.0,['FRD2'],[1038],0.8855712275787295,0.0,iAF,0.7970141048208566,2.3976715525337267,90,EX_succ_e,932
315,0.8800377370402758,0.0,['SUCOAS'],[2220],0.8855712275787295,0.0,iAF,0.7970141048208566,2.3364611402466977,90,EX_succ_e,932
316,0.8776155828454651,0.0,['AKGDH'],[202],0.8855712275787295,0.0,iAF,0.7970141048208566,2.3300050479362944,90,EX_succ_e,932
317,0.0,0.0,['ACONTa'],[154],0.8855712275787295,0.0,iAF,-200.0,-200.0,90,EX_succ_e,932
318,0.0,0.0,['ACONTb'],[155],0.8855712275787295,0.0,iAF,-200.0,-200.0,90,EX_succ_e,932
319,0.0,0.0,['ICDHyr'],[1369],0.8855712275787295,0.0,iAF,-200.0,-200.0,90,EX_succ_e,932
320,0.0,0.0,['CS'],[435],0.8855712275787295,0.0,iAF,-200.0,-200.0,90,EX_succ_e,932
321,0.8571149581985124,0.0,['MDH'],[1613],0.8855712275787295,0.0,iAF,0.7970141048208566,2.2230973202958566,90,EX_succ_e,932
322,0.8855712276309864,0.0,['MDH2'],[1614],0.8855712275787295,0.0,iAF,0.7970141048208566,2.3976715540047735,90,EX_succ_e,932
323,0.8855712275912833,0.0,['MDH3'],[1615],0.8855712275787295,0.0,iAF,0.7970141048208566,2.397671553812927,90,EX_succ_e,932
324,0.8855712275987454,0.0,['ACALD'],[109],0.8855712275787295,0.0,iAF,0.7970141048208566,2.397671554752449,90,EX_succ_e,932
325,0.8855712275987517,0.0,['GLCabcpp'],[1163],0.8855712275787295,0.0,iAF,0.7084569820629837,3.9924240838736296,80,EX_succ_e,932
326,0.8626847018428178,0.0,['GLCptspp'],[1168],0.8855712275787295,0.0,iAF,0.7084569820629837,3.8210413799195964,80,EX_succ_e,932
327,0.885571227598745,0.0,['HEX1'],[1347],0.8855712275787295,0.0,iAF,0.7084569820629837,3.9924240823522674,80,EX_succ_e,932
328,0.8734600819364853,0.0,['PGI'],[1866],0.8855712275787295,0.0,iAF,0.7084569820629837,3.8743819039082155,80,EX_succ_e,932
329,0.8715880313982898,0.0,['PFK'],[1880],0.8855712275787295,0.0,iAF,0.7084569820629837,3.842696844377354,80,EX_succ_e,932
330,0.871588031431862,0.0,['FBA'],[1005],0.8855712275787295,0.0,iAF,0.7084569820629837,3.8426968440322185,80,EX_succ_e,932
331,0.8107261199392356,0.0,['TPI'],[2233],0.8855712275787295,0.0,iAF,0.7084569820629837,3.3541658023605123,80,EX_succ_e,932
332,0.6089244066228424,0.0,['GAPD'],[1156],0.8855712275787295,0.0,iAF,-200.0,-200.0,80,EX_succ_e,932
333,0.6089244066228424,0.0,['PGK'],[1867],0.8855712275787295,0.0,iAF,-200.0,-200.0,80,EX_succ_e,932
334,0.7120675937347283,0.0,['PGM'],[1873],0.8855712275787295,0.0,iAF,0.7084569820629837,0.13582604670827614,80,EX_succ_e,932
335,0.7120675937347573,0.0,['ENO'],[696],0.8855712275787295,0.0,iAF,0.7084569820629837,0.13582604584615154,80,EX_succ_e,932
336,0.885571227578999,0.0,['PYK'],[2116],0.8855712275787295,0.0,iAF,0.7084569820629837,3.99242408292492,80,EX_succ_e,932
337,0.8855712275971463,0.0,['LDH_D'],[1466],0.8855712275787295,0.0,iAF,0.7084569820629837,3.9924240824766457,80,EX_succ_e,932
338,0.8855712275987406,0.0,['PFL'],[1886],0.8855712275787295,0.0,iAF,0.7084569820629837,3.9924240821273997,80,EX_succ_e,932
339,0.885571227599543,0.0,['ALCD2x'],[239],0.8855712275787295,0.0,iAF,0.7084569820629837,3.992424081386453,80,EX_succ_e,932
340,0.8773772758089516,0.0,['PTAr'],[2072],0.8855712275787295,0.0,iAF,0.7084569820629837,3.9924240828258917,80,EX_succ_e,932
341,0.8773772758089516,0.0,['ACKr'],[89],0.8855712275787295,0.0,iAF,0.7084569820629837,3.9924240828258917,80,EX_succ_e,932
342,0.8677202146499675,0.0,['G6PDH2r'],[1144],0.8855712275787295,0.0,iAF,0.7084569820629837,3.9132519620470703,80,EX_succ_e,932
343,0.8677202146499675,0.0,['PGL'],[1868],0.8855712275787295,0.0,iAF,0.7084569820629837,3.9132519620470703,80,EX_succ_e,932
344,0.8677202146698486,0.0,['GND'],[1252],0.8855712275787295,0.0,iAF,0.7084569820629837,3.9132519621634856,80,EX_succ_e,932
345,0.3127044622935711,0.0,['RPI'],[2105],0.8855712275787295,0.0,iAF,-200.0,-200.0,80,EX_succ_e,932
346,0.8714987971207687,0.0,['RPE'],[2104],0.8855712275787295,0.0,iAF,0.7084569820629837,3.9376642703964393,80,EX_succ_e,932
347,0.869673727726206,0.0,['TKT1'],[2208],0.8855712275787295,0.0,iAF,0.7084569820629837,3.925899519585073,80,EX_succ_e,932
348,0.8696737277261988,0.0,['TALA'],[2240],0.8855712275787295,0.0,iAF,0.7084569820629837,3.925899521331303,80,EX_succ_e,932
349,0.8733315426885316,0.0,['TKT2'],[2209],0.8855712275787295,0.0,iAF,0.7084569820629837,3.9494290224974975,80,EX_succ_e,932
350,0.8176329424558337,0.8509228677538375,['FUM'],[1072],0.8855712275787295,0.0,iAF,0.7084569820629837,3.883303930488651,80,EX_succ_e,932
351,0.8855712276788889,0.0,['FRD2'],[1038],0.8855712275787295,0.0,iAF,0.7084569820629837,3.9924240831751376,80,EX_succ_e,932
352,0.8800377370402758,0.0,['SUCOAS'],[2220],0.8855712275787295,0.0,iAF,0.7084569820629837,3.9419572281827904,80,EX_succ_e,932
353,0.8776155828454651,0.0,['AKGDH'],[202],0.8855712275787295,0.0,iAF,0.7084569820629837,3.936218474627683,80,EX_succ_e,932
354,0.0,0.0,['ACONTa'],[154],0.8855712275787295,0.0,iAF,-200.0,-200.0,80,EX_succ_e,932
355,0.0,0.0,['ACONTb'],[155],0.8855712275787295,0.0,iAF,-200.0,-200.0,80,EX_succ_e,932
356,0.0,0.0,['ICDHyr'],[1369],0.8855712275787295,0.0,iAF,-200.0,-200.0,80,EX_succ_e,932
357,0.0,0.0,['CS'],[435],0.8855712275787295,0.0,iAF,-200.0,-200.0,80,EX_succ_e,932
358,0.8571149581985124,0.0,['MDH'],[1613],0.8855712275787295,0.0,iAF,0.7084569820629837,3.9273478511022404,80,EX_succ_e,932
359,0.8855712276309864,0.0,['MDH2'],[1614],0.8855712275787295,0.0,iAF,0.7084569820629837,3.992424083990045,80,EX_succ_e,932
360,0.8855712275912833,0.0,['MDH3'],[1615],0.8855712275787295,0.0,iAF,0.7084569820629837,3.992424082496984,80,EX_succ_e,932
361,0.8855712275987454,0.0,['ACALD'],[109],0.8855712275787295,0.0,iAF,0.7084569820629837,3.992424083400568,80,EX_succ_e,932
362,0.8855712275987517,0.0,['GLCabcpp'],[1163],0.8855712275787295,0.0,iAF,0.6198998593051106,5.585097053088248,70,EX_succ_e,932
363,0.8626847018428178,0.0,['GLCptspp'],[1168],0.8855712275787295,0.0,iAF,0.6198998593051106,5.42622938790846,70,EX_succ_e,932
364,0.885571227598745,0.0,['HEX1'],[1347],0.8855712275787295,0.0,iAF,0.6198998593051106,5.585097050710174,70,EX_succ_e,932
365,0.8734600819364853,0.0,['PGI'],[1866],0.8855712275787295,0.0,iAF,0.6198998593051106,5.468301077140495,70,EX_succ_e,932
366,0.8715880313982898,0.0,['PFK'],[1880],0.8855712275787295,0.0,iAF,0.6198998593051106,5.430306168494482,70,EX_succ_e,932
367,0.871588031431862,0.0,['FBA'],[1005],0.8855712275787295,0.0,iAF,0.6198998593051106,5.430306166198822,70,EX_succ_e,932
368,0.8107261199392356,0.0,['TPI'],[2233],0.8855712275787295,0.0,iAF,0.6198998593051106,4.923762915240524,70,EX_succ_e,932
369,0.6089244066228424,0.0,['GAPD'],[1156],0.8855712275787295,0.0,iAF,-200.0,-200.0,70,EX_succ_e,932
370,0.6089244066228424,0.0,['PGK'],[1867],0.8855712275787295,0.0,iAF,-200.0,-200.0,70,EX_succ_e,932
371,0.7120675937347283,0.0,['PGM'],[1873],0.8855712275787295,0.0,iAF,0.6198998593051106,3.3931811218126153,70,EX_succ_e,932
372,0.7120675937347573,0.0,['ENO'],[696],0.8855712275787295,0.0,iAF,0.6198998593051106,3.393181123990395,70,EX_succ_e,932
373,0.885571227578999,0.0,['PYK'],[2116],0.8855712275787295,0.0,iAF,0.6198998593051106,5.585097050876357,70,EX_succ_e,932
374,0.8855712275971463,0.0,['LDH_D'],[1466],0.8855712275787295,0.0,iAF,0.6198998593051106,5.585097050992772,70,EX_succ_e,932
375,0.8855712275987406,0.0,['PFL'],[1886],0.8855712275787295,0.0,iAF,0.6198998593051106,5.585097050876357,70,EX_succ_e,932
376,0.885571227599543,0.0,['ALCD2x'],[239],0.8855712275787295,0.0,iAF,0.6198998593051106,5.585097052718869,70,EX_succ_e,932
377,0.8773772758089516,0.0,['PTAr'],[2072],0.8855712275787295,0.0,iAF,0.6198998593051106,5.585097051109187,70,EX_succ_e,932
378,0.8773772758089516,0.0,['ACKr'],[89],0.8855712275787295,0.0,iAF,0.6198998593051106,5.585097051109187,70,EX_succ_e,932
379,0.8677202146499675,0.0,['G6PDH2r'],[1144],0.8855712275787295,0.0,iAF,0.6198998593051106,5.529330492718145,70,EX_succ_e,932
380,0.8677202146499675,0.0,['PGL'],[1868],0.8855712275787295,0.0,iAF,0.6198998593051106,5.529330492718145,70,EX_succ_e,932
381,0.8677202146698486,0.0,['GND'],[1252],0.8855712275787295,0.0,iAF,0.6198998593051106,5.52933049434796,70,EX_succ_e,932
382,0.3127044622935711,0.0,['RPI'],[2105],0.8855712275787295,0.0,iAF,-200.0,-200.0,70,EX_succ_e,932
383,0.8714987971207687,0.0,['RPE'],[2104],0.8855712275787295,0.0,iAF,0.6198998593051106,5.546119307210731,70,EX_succ_e,932
384,0.869673727726206,0.0,['TKT1'],[2208],0.8855712275787295,0.0,iAF,0.6198998593051106,5.5380284619750455,70,EX_succ_e,932
